tahun,bulan,nama_kota,nama_kecamatan,nama_kelurahan,jenis_kelamin,jumlah
2019,12,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,12
2019,12,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,56
2019,12,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,31
2019,12,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,46
2019,12,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,41
2019,12,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,57
2019,12,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,22
2019,12,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,13
2019,12,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,22
2019,12,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,27
2019,12,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Perempuan,21
2019,12,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,35
2019,12,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,25
2019,12,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,23
2019,12,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,27
2019,12,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,42
2019,12,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,32
2019,12,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,35
2019,12,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,28
2019,12,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,16
2019,12,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,10
2019,12,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,6
2019,12,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,9
2019,12,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,12
2019,12,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,15
2019,12,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,50
2019,12,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,19
